filename,prefix,frame_num,lat,lon,altitude,heading,left_lane_pixels_bottom,left_lane_pixels_top
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0156.png,FILE210926-101500F,156,-38.1700420,145.1114424,55.300000,15.956000,197.06,42.47
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0168.png,FILE210926-101500F,168,-38.1700160,145.1114522,55.300000,16.418000,174.85,25.70
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0180.png,FILE210926-101500F,180,-38.1699900,145.1114620,55.300000,16.880000,176.59,8.60
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0192.png,FILE210926-101500F,192,-38.1699640,145.1114736,55.300000,17.386000,195.86,47.90
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0204.png,FILE210926-101500F,204,-38.1699380,145.1114852,55.300000,17.892000,273.02,58.83
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0216.png,FILE210926-101500F,216,-38.1699120,145.1114968,55.300000,18.398000,235.36,37.60
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0228.png,FILE210926-101500F,228,-38.1698860,145.1115084,55.300000,18.904000,183.56,24.88
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0240.png,FILE210926-101500F,240,-38.1698600,145.1115200,55.300000,19.410000,200.84,6.34
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0252.png,FILE210926-101500F,252,-38.1698340,145.1115322,55.300000,19.620000,244.04,18.36
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0264.png,FILE210926-101500F,264,-38.1698080,145.1115444,55.300000,19.830000,235.69,44.54
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0276.png,FILE210926-101500F,276,-38.1697820,145.1115566,55.300000,20.040000,213.01,54.25
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0288.png,FILE210926-101500F,288,-38.1697560,145.1115688,55.300000,20.250000,227.14,66.32
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0300.png,FILE210926-101500F,300,-38.1697300,145.1115810,55.300000,20.460000,238.90,8.99
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0312.png,FILE210926-101500F,312,-38.1697032,145.1115934,55.300000,20.490000,272.32,23.04
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0324.png,FILE210926-101500F,324,-38.1696764,145.1116058,55.300000,20.520000,250.00,67.51
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0336.png,FILE210926-101500F,336,-38.1696496,145.1116182,55.300000,20.550000,167.15,11.72
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0348.png,FILE210926-101500F,348,-38.1696228,145.1116306,55.300000,20.580000,193.44,74.36
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0360.png,FILE210926-101500F,360,-38.1695960,145.1116430,55.300000,20.610000,302.32,58.96
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0372.png,FILE210926-101500F,372,-38.1695690,145.1116556,55.300000,20.560000,256.26,65.33
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0384.png,FILE210926-101500F,384,-38.1695420,145.1116682,55.300000,20.510000,200.83,56.12
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0396.png,FILE210926-101500F,396,-38.1695150,145.1116808,55.300000,20.460000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0408.png,FILE210926-101500F,408,-38.1694880,145.1116934,55.300000,20.410000,177.41,2.01
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0420.png,FILE210926-101500F,420,-38.1694610,145.1117060,55.300000,20.360000,218.92,38.16
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0432.png,FILE210926-101500F,432,-38.1694336,145.1117190,55.300000,20.374000,215.02,28.60
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0444.png,FILE210926-101500F,444,-38.1694062,145.1117320,55.300000,20.388000,267.64,7.01
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0456.png,FILE210926-101500F,456,-38.1693788,145.1117450,55.300000,20.402000,353.57,59.77
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0468.png,FILE210926-101500F,468,-38.1693514,145.1117580,55.300000,20.416000,301.87,61.92
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0480.png,FILE210926-101500F,480,-38.1693240,145.1117710,55.300000,20.430000,340.38,102.85
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0492.png,FILE210926-101500F,492,-38.1692962,145.1117836,55.300000,20.376000,304.25,86.17
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0504.png,FILE210926-101500F,504,-38.1692684,145.1117962,55.300000,20.322000,305.00,34.59
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0516.png,FILE210926-101500F,516,-38.1692406,145.1118088,55.300000,20.268000,295.31,64.67
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0528.png,FILE210926-101500F,528,-38.1692128,145.1118214,55.300000,20.214000,268.82,27.37
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0540.png,FILE210926-101500F,540,-38.1691850,145.1118340,55.300000,20.160000,238.14,38.64
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0552.png,FILE210926-101500F,552,-38.1691574,145.1118468,55.300000,20.150000,274.19,83.71
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0564.png,FILE210926-101500F,564,-38.1691298,145.1118596,55.300000,20.140000,228.74,68.59
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0576.png,FILE210926-101500F,576,-38.1691022,145.1118724,55.300000,20.130000,329.43,53.79
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0588.png,FILE210926-101500F,588,-38.1690746,145.1118852,55.300000,20.120000,294.75,29.74
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0600.png,FILE210926-101500F,600,-38.1690470,145.1118980,55.300000,20.110000,325.09,85.89
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0612.png,FILE210926-101500F,612,-38.1690198,145.1119108,55.300000,20.188000,255.95,38.70
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0624.png,FILE210926-101500F,624,-38.1689926,145.1119236,55.300000,20.266000,260.09,2.60
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0636.png,FILE210926-101500F,636,-38.1689654,145.1119364,55.300000,20.344000,322.53,17.75
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0648.png,FILE210926-101500F,648,-38.1689382,145.1119492,55.300000,20.422000,316.82,26.88
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0660.png,FILE210926-101500F,660,-38.1689110,145.1119620,55.300000,20.500000,280.18,24.57
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0672.png,FILE210926-101500F,672,-38.1688838,145.1119744,55.300000,20.418000,260.17,18.32
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0684.png,FILE210926-101500F,684,-38.1688566,145.1119868,55.300000,20.336000,229.55,11.74
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0696.png,FILE210926-101500F,696,-38.1688294,145.1119992,55.300000,20.254000,245.77,9.07
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0708.png,FILE210926-101500F,708,-38.1688022,145.1120116,55.300000,20.172000,286.92,1.87
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0720.png,FILE210926-101500F,720,-38.1687750,145.1120240,55.300000,20.090000,267.08,49.34
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0732.png,FILE210926-101500F,732,-38.1687480,145.1120358,55.300000,19.950000,201.08,20.87
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0744.png,FILE210926-101500F,744,-38.1687210,145.1120476,55.300000,19.810000,270.27,8.27
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0756.png,FILE210926-101500F,756,-38.1686940,145.1120594,55.300000,19.670000,250.03,55.24
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0768.png,FILE210926-101500F,768,-38.1686670,145.1120712,55.300000,19.530000,272.26,48.42
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0780.png,FILE210926-101500F,780,-38.1686400,145.1120830,55.300000,19.390000,295.57,27.23
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0792.png,FILE210926-101500F,792,-38.1686132,145.1120942,55.300000,19.158000,278.73,15.46
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0804.png,FILE210926-101500F,804,-38.1685864,145.1121054,55.300000,18.926000,280.51,11.23
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0816.png,FILE210926-101500F,816,-38.1685596,145.1121166,55.300000,18.694000,300.43,69.01
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0828.png,FILE210926-101500F,828,-38.1685328,145.1121278,55.300000,18.462000,273.33,23.77
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0840.png,FILE210926-101500F,840,-38.1685060,145.1121390,55.300000,18.230000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0852.png,FILE210926-101500F,852,-38.1684796,145.1121488,55.300000,17.856000,254.83,36.18
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0864.png,FILE210926-101500F,864,-38.1684532,145.1121586,55.300000,17.482000,203.21,53.56
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0876.png,FILE210926-101500F,876,-38.1684268,145.1121684,55.300000,17.108000,256.11,20.85
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0888.png,FILE210926-101500F,888,-38.1684004,145.1121782,55.300000,16.734000,249.58,15.88
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0900.png,FILE210926-101500F,900,-38.1683740,145.1121880,55.300000,16.360000,237.93,14.61
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0912.png,FILE210926-101500F,912,-38.1683478,145.1121962,55.300000,15.782000,246.44,88.05
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0924.png,FILE210926-101500F,924,-38.1683216,145.1122044,55.300000,15.204000,240.45,85.49
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0936.png,FILE210926-101500F,936,-38.1682954,145.1122126,55.300000,14.626000,122.23,42.64
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0948.png,FILE210926-101500F,948,-38.1682692,145.1122208,55.300000,14.048000,229.81,90.92
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0960.png,FILE210926-101500F,960,-38.1682430,145.1122290,55.300000,13.470000,240.77,71.85
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0972.png,FILE210926-101500F,972,-38.1682168,145.1122352,55.300000,12.800000,195.47,52.13
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0984.png,FILE210926-101500F,984,-38.1681906,145.1122414,55.300000,12.130000,292.42,9.45
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_0996.png,FILE210926-101500F,996,-38.1681644,145.1122476,55.300000,11.460000,326.22,76.43
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1008.png,FILE210926-101500F,1008,-38.1681382,145.1122538,55.300000,10.790000,270.17,71.43
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1020.png,FILE210926-101500F,1020,-38.1681120,145.1122600,55.300000,10.120000,261.69,47.25
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1032.png,FILE210926-101500F,1032,-38.1680848,145.1122650,55.300000,9.732000,216.72,80.24
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1044.png,FILE210926-101500F,1044,-38.1680576,145.1122700,55.300000,9.344000,151.00,4.33
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1056.png,FILE210926-101500F,1056,-38.1680304,145.1122750,55.300000,8.956000,267.16,71.52
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1068.png,FILE210926-101500F,1068,-38.1680032,145.1122800,55.300000,8.568000,286.43,58.62
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1080.png,FILE210926-101500F,1080,-38.1679760,145.1122850,55.300000,8.180000,305.04,50.15
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1092.png,FILE210926-101500F,1092,-38.1679482,145.1122898,55.300000,7.968000,291.76,75.56
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1104.png,FILE210926-101500F,1104,-38.1679204,145.1122946,55.300000,7.756000,300.32,87.64
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1116.png,FILE210926-101500F,1116,-38.1678926,145.1122994,55.300000,7.544000,304.97,42.86
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1128.png,FILE210926-101500F,1128,-38.1678648,145.1123042,55.300000,7.332000,292.99,45.27
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1140.png,FILE210926-101500F,1140,-38.1678370,145.1123090,55.300000,7.120000,289.41,40.88
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1152.png,FILE210926-101500F,1152,-38.1678092,145.1123132,55.300000,7.098000,314.41,55.26
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1164.png,FILE210926-101500F,1164,-38.1677814,145.1123174,55.300000,7.076000,292.33,43.69
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1176.png,FILE210926-101500F,1176,-38.1677536,145.1123216,55.300000,7.054000,303.29,57.82
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1188.png,FILE210926-101500F,1188,-38.1677258,145.1123258,55.300000,7.032000,272.55,52.71
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1200.png,FILE210926-101500F,1200,-38.1676980,145.1123300,55.300000,7.010000,270.19,22.94
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1212.png,FILE210926-101500F,1212,-38.1676706,145.1123342,55.300000,6.992000,209.84,15.33
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1224.png,FILE210926-101500F,1224,-38.1676432,145.1123384,55.300000,6.974000,211.92,1.14
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1236.png,FILE210926-101500F,1236,-38.1676158,145.1123426,55.300000,6.956000,253.51,50.35
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1248.png,FILE210926-101500F,1248,-38.1675884,145.1123468,55.300000,6.938000,142.59,15.77
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1260.png,FILE210926-101500F,1260,-38.1675610,145.1123510,55.300000,6.920000,268.58,91.33
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1272.png,FILE210926-101500F,1272,-38.1675348,145.1123544,55.300000,6.764000,75.46,6.29
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1284.png,FILE210926-101500F,1284,-38.1675086,145.1123578,55.300000,6.608000,70.59,8.17
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1296.png,FILE210926-101500F,1296,-38.1674824,145.1123612,55.300000,6.452000,249.73,44.78
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1308.png,FILE210926-101500F,1308,-38.1674562,145.1123646,55.300000,6.296000,128.18,7.69
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1320.png,FILE210926-101500F,1320,-38.1674300,145.1123680,55.300000,6.140000,262.33,66.06
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1332.png,FILE210926-101500F,1332,-38.1674034,145.1123728,55.300000,6.358000,274.18,80.78
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1344.png,FILE210926-101500F,1344,-38.1673768,145.1123776,55.300000,6.576000,271.06,78.29
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1356.png,FILE210926-101500F,1356,-38.1673502,145.1123824,55.300000,6.794000,208.89,47.37
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1368.png,FILE210926-101500F,1368,-38.1673236,145.1123872,55.300000,7.012000,235.30,25.89
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1380.png,FILE210926-101500F,1380,-38.1672970,145.1123920,55.300000,7.230000,201.64,1.92
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1392.png,FILE210926-101500F,1392,-38.1672708,145.1123962,55.300000,7.232000,175.41,8.55
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1404.png,FILE210926-101500F,1404,-38.1672446,145.1124004,55.300000,7.234000,212.18,15.21
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1416.png,FILE210926-101500F,1416,-38.1672184,145.1124046,55.300000,7.236000,219.32,53.76
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1428.png,FILE210926-101500F,1428,-38.1671922,145.1124088,55.300000,7.238000,203.39,16.21
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1440.png,FILE210926-101500F,1440,-38.1671660,145.1124130,55.300000,7.240000,239.25,45.55
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1452.png,FILE210926-101500F,1452,-38.1671398,145.1124168,55.300000,7.210000,302.31,17.58
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1464.png,FILE210926-101500F,1464,-38.1671136,145.1124206,55.300000,7.180000,322.02,100.61
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1476.png,FILE210926-101500F,1476,-38.1670874,145.1124244,55.300000,7.150000,289.58,86.73
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1488.png,FILE210926-101500F,1488,-38.1670612,145.1124282,55.300000,7.120000,312.84,56.66
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1500.png,FILE210926-101500F,1500,-38.1670350,145.1124320,55.300000,7.090000,309.26,58.70
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1512.png,FILE210926-101500F,1512,-38.1670096,145.1124358,55.300000,7.030000,311.52,73.12
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1524.png,FILE210926-101500F,1524,-38.1669842,145.1124396,55.300000,6.970000,280.80,49.03
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1536.png,FILE210926-101500F,1536,-38.1669588,145.1124434,55.300000,6.910000,222.42,23.55
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1548.png,FILE210926-101500F,1548,-38.1669334,145.1124472,55.300000,6.850000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1560.png,FILE210926-101500F,1560,-38.1669080,145.1124510,55.300000,6.790000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1572.png,FILE210926-101500F,1572,-38.1668832,145.1124544,55.300000,6.662000,184.28,38.45
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1584.png,FILE210926-101500F,1584,-38.1668584,145.1124578,55.300000,6.534000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1596.png,FILE210926-101500F,1596,-38.1668336,145.1124612,55.300000,6.406000,225.33,47.21
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1608.png,FILE210926-101500F,1608,-38.1668088,145.1124646,55.300000,6.278000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1620.png,FILE210926-101500F,1620,-38.1667840,145.1124680,55.300000,6.150000,299.17,86.20
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1632.png,FILE210926-101500F,1632,-38.1667598,145.1124712,55.300000,6.136000,273.41,5.02
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1644.png,FILE210926-101500F,1644,-38.1667356,145.1124744,55.300000,6.122000,192.33,130.48
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1656.png,FILE210926-101500F,1656,-38.1667114,145.1124776,55.300000,6.108000,198.85,11.34
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1668.png,FILE210926-101500F,1668,-38.1666872,145.1124808,55.300000,6.094000,139.75,28.34
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1680.png,FILE210926-101500F,1680,-38.1666630,145.1124840,55.300000,6.080000,166.08,17.96
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1692.png,FILE210926-101500F,1692,-38.1666400,145.1124870,55.300000,6.100000,124.50,24.73
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1704.png,FILE210926-101500F,1704,-38.1666170,145.1124900,55.300000,6.120000,29.66,30.80
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1716.png,FILE210926-101500F,1716,-38.1665940,145.1124930,55.300000,6.140000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1728.png,FILE210926-101500F,1728,-38.1665710,145.1124960,55.300000,6.160000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1740.png,FILE210926-101500F,1740,-38.1665480,145.1124990,55.300000,6.180000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1752.png,FILE210926-101500F,1752,-38.1665262,145.1125014,55.300000,5.940000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1764.png,FILE210926-101500F,1764,-38.1665044,145.1125038,55.300000,5.700000,0.00,0.00
E:\TensorFlow2\TFODCourse\minor_thesis\data_sources\dashcam_tour_frankston\split\FILE210926-101500F_1776.png,FILE210926-101500F,1776,-38.1664826,145.1125062,55.300000,5.460000,0.00,0.00
